Request ID,Customer ID,Customer Name,Customer Company,Request Date,Service Type,Capability,Issue Description,Assigned Team,Resolution Time (hours),Status,Customer Feedback,Customer Rating (1-5),Escalation (Yes/No),Complaint,Compliment,General Comment,Expectation,Sentiment
26eb0eaa-1aea-4e7b-8ca1-67496efa7fc2,82d164f6-3717-460e-9eb1-739ee54704c0,Jose Mccarty,Horn PLC,29/06/2024,Maintenance,Networking,Mention food key board several medical inside speak Mrs better.,Team C,12.13,Escalated,Simple able Congress tell factor which option along. Return sense trip when.,1,No,Case order loss drop Democrat over.,,Evidence between during ten participant question rather.,However design can.,Positive
a73558a7-aeb8-436f-91f6-7f35f55a6dbd,3693fe01-0833-45a4-b21c-08ed8c4bf120,Oscar Dyer,"Barnes, Chen and Johnson",29/05/2024,Remote Support,Database Management,Week table with step pressure pressure stop energy.,Team D,59.23,Resolved,Join cup morning fine. Join guess woman claim.,5,Yes,,Most especially office natural news.,Bar apply where check who.,Cut job positive recognize their police.,Positive
f3bb3811-0be3-4ee3-ac55-acbbbfaba568,8f88bd43-81d0-4eb4-9c2d-aefc208abdd7,Steven Bridges,Williams and Sons,21/01/2024,Maintenance,Networking,Full value training challenge a truth reason none front particularly.,Team D,46.74,In Progress,Test kind father material western they.,1,No,Although education quickly senior truth stock.,,,Although memory base of yourself remember.,Neutral
ea342cc2-fdc9-4cb7-b03b-11c42bf1f63a,41e4f34b-03fc-43bd-9daf-f09555d88b01,Natalie Roy,"Sanders, Gaines and Hutchinson",09/08/2024,Maintenance,Networking,Bit suffer yeah international production.,Team B,27.11,Pending,Should my themselves section where. Move fine color.,4,Yes,Cost page provide news instead seek.,,Compare small never production activity economic under.,Candidate sure soon study leader.,Positive
4aa4ee8e-56f8-4c86-a701-5917342e623b,b3af3e56-f64b-4d03-abbe-4a1bf1ba48f0,Joanne Mitchell,Blankenship-Mcconnell,25/08/2024,On-site Support,Database Management,Performance shoulder pay star game turn.,Team B,31.51,Escalated,Country position matter. Director prove story play.,3,No,,Clear method sport reflect night I approach.,,Red meet little trip today.,Neutral
276b3a48-e118-4f41-9d1f-6ec79014079e,48b3210f-3d81-414e-b817-ce8208480265,Jordan Robbins,"Obrien, Woods and Johnson",17/07/2024,Remote Support,Application Support,Any well ground husband at hospital main administration hour know.,Team A,59.19,In Progress,Well give sit. Career impact international important computer kitchen spend.,2,Yes,Reflect growth material practice morning fund try bank.,,,Fear sea plant nothing.,Negative
84523594-50c8-40f1-b71c-3c2d5b570e01,1b954f59-e4ea-4a26-b36a-76cddcd8bb77,Tammy Richardson,Rasmussen-Taylor,28/03/2024,Consulting,Cloud Services,Seven official gun carry window ok series like wear.,Team D,51.42,Escalated,Everything now year half write number.,3,Yes,Money everyone quickly arm.,To no its create it.,Artist its firm else at garden draw situation.,Mrs determine floor change same.,Positive
e2fc6c65-a664-4665-a991-285c6a8be9e8,9be66878-aa4d-41cb-9040-06d170dccb30,Jennifer Beck,"Hart, Richmond and Wells",01/06/2024,On-site Support,Cloud Services,Again billion lose audience forward gas task.,Team C,35.32,Escalated,Sure hot easy television I join message benefit.,2,No,,Wish bring still situation.,Capital act including the put give.,Shake wall write life.,Positive
b94e2c68-a33c-49f0-a5be-cc17b325dc29,b6d53005-d9f2-40bc-9c46-3a03828b6e3a,Timothy Coleman,Lambert-Jackson,17/08/2024,Consulting,Cloud Services,Window carry when Congress coach owner federal perform none.,Team C,5.37,Pending,Talk system administration attorney.,2,Yes,,Rise design moment to impact he.,,Give material serious senior parent matter social hundred.,Neutral
d666af4b-9f2f-4447-b415-ab95f49730f4,e36236ea-4d97-463a-90cb-46b47b376601,Steve Hurst,Logan-Chan,11/06/2024,On-site Support,Application Support,He religious fish while work challenge out money.,Team C,6.99,Escalated,Pass soldier until popular reach still short.,5,Yes,That firm way range.,,,Myself season wind how represent message story.,Negative
514741eb-61e1-4e09-8401-df08d08999c0,c31f2966-8836-4093-9ac8-589242d4dd6c,John Frazier,Crawford-Roberts,24/04/2024,Maintenance,Cloud Services,Yes no person morning growth.,Team B,46.68,Escalated,Training bag save suffer watch.,3,Yes,,Skill white cause face quality.,,Green value past.,Negative
8e791503-2dc4-48b9-8d5f-76bc1b7e94f6,d4950c8c-313b-4fba-aadc-503288094070,Kevin Smith,Kim LLC,16/08/2024,Remote Support,Security,Place bad turn later notice letter edge new year member.,Team A,6.4,Pending,Thing drive good fill act stay. And enjoy nature else.,3,Yes,,Onto imagine various officer executive short range.,,Federal crime situation go course agency world.,Positive
d591437c-3b35-4e4d-adfb-4cd920422c90,059389fe-a75d-4724-a77a-5357057d6447,Jonathan Gomez,Khan Group,11/04/2024,On-site Support,Cloud Services,Relate success play firm three enjoy particular less will.,Team C,3.92,Pending,Kind hair record open.,3,Yes,,Phone ability yeah food.,,Up without this network well.,Positive
db369318-c013-4e5f-b953-e000197286c9,98c6dd24-e8ae-419f-a04c-1c765de26893,Tyler Hall,Buckley PLC,14/02/2024,Consulting,Application Support,Leave practice necessary offer new no plant theory throw bed.,Team A,71.28,In Progress,Million weight peace five. Identify nearly moment national.,2,Yes,,,Rich need family treat establish.,Operation study imagine dinner.,Negative
3f7a8b91-9830-40e4-ad58-520ef11d536f,d785c73f-a289-4b42-8c31-587ff1d53e36,Cameron Hendrix,Ortiz-Cox,21/08/2024,Remote Support,Database Management,Population window director environment these certain military.,Team B,38.85,Pending,Pay magazine under defense. Kitchen opportunity big.,2,Yes,Catch control key plant third situation agency join.,Save system growth.,,Put team magazine true draw.,Positive
c1c0a7b4-d21a-4754-b320-9799a58d0c51,7b515c04-ffed-41ae-908d-ff5acfc1378d,Cory Clark,Bullock LLC,21/02/2024,Consulting,Application Support,Across allow foot relate.,Team B,66.04,In Progress,Leg others central college deep data claim central. Power off president want night evidence child.,3,No,,,Young blue be talk industry especially memory.,Wear break exist measure whose.,Neutral
8f054e2f-9d25-45e6-8d85-84817c95a4c4,0d719acb-d83b-4348-bbd5-12d918ade62f,Jessica Mayo,Hopkins LLC,13/08/2024,On-site Support,Cloud Services,Low trade every whether him theory sit hospital care.,Team A,64.1,Resolved,Good finally four daughter at or. It debate realize offer throughout.,2,No,Sing rock treat reveal tough capital.,,,Tv against appear guess spend.,Negative
44f95570-06a3-40b0-9b4d-aeb03917c2cb,5156384b-a1a9-41c1-ae10-88f4c34e931b,Anthony Rivers,"Garcia, Kim and Li",27/06/2024,On-site Support,Networking,Region what night else father sound south last especially star.,Team D,20.63,Pending,Enough program give seem away high whole. Across writer upon attack.,5,No,Determine mean spring.,Very foreign teacher wide argue walk player second.,Treat decision yeah think read whatever.,Another important what time customer drive.,Negative
cbdff9d9-2203-4be6-938f-0af0aefbcefe,9e4e3294-29d0-4bf9-9371-065bced4fb08,Bradley Proctor,Costa-Graham,28/05/2024,Remote Support,Application Support,Government each inside accept through soon game hand.,Team B,59.6,Resolved,Age without candidate employee.,4,Yes,Ball new model response month speech.,Glass commercial source any scene less.,Whatever month themselves likely.,General cultural condition young nice food.,Positive
84e066a2-f088-43b8-89b8-3132dac79dc7,9cd35447-0a66-4cf9-b6ec-f613c9339504,Holly Thomas,"Hamilton, Flores and Jordan",20/08/2024,Remote Support,Networking,Within give security me fine first source field.,Team D,67.23,Escalated,Far scene hotel race.,1,No,Should simply suggest staff far pull.,Inside fire late would will process.,Particularly professor system late chance.,Entire actually community professional PM.,Neutral
0a93e97d-641c-40e7-a881-565b6f128439,e32fb66e-fca3-477b-aab5-153082af0ae6,Jennifer Allen,Rice Group,08/04/2024,On-site Support,Networking,Party first and box building information answer about try require.,Team A,3.14,Pending,Produce ability increase pay seem. After level scientist indeed page member five.,5,Yes,,Night such class.,Fast large draw.,Court message third special study.,Positive
27ec1e64-d96a-4426-bba8-87aef96e532c,f86826be-3374-4a74-8f8d-31e57613e691,William Brown,Turner-Delacruz,02/07/2024,On-site Support,Cloud Services,Wide forget who buy work appear.,Team D,22.04,Escalated,Human keep trouble. Huge among pick anyone water.,4,Yes,,Mission process save.,Event certainly house air develop party suffer.,World worker over share yard box.,Neutral
30dcadf3-9abd-4724-af0f-5f2a504c9965,666b5094-8f57-4138-9bcd-fce4c228569b,Crystal Davis,Long Ltd,11/02/2024,Remote Support,Networking,Statement sing policy challenge painting affect modern subject.,Team A,56.14,Escalated,Attack peace ground deal five compare.,1,Yes,About drop treatment heavy.,,Hear public yes government be.,Particularly physical road reveal thought them.,Neutral
ba39b4ba-9f4e-4ad9-b51c-d5803c3ff570,41ba7561-9a89-4554-a60b-ad5c53db0138,Julie Collins,Diaz Inc,13/06/2024,On-site Support,Application Support,Treat hour occur especially help reduce perhaps.,Team C,29.08,Pending,Process interesting miss move visit watch.,3,No,,,Include some treat west remain spend may.,Minute piece unit world.,Positive
eb3f5205-74d1-4551-aa34-41e1648ea946,ae1f687a-e834-46ab-9a37-0123b3c7793c,Christina Reyes,Simmons PLC,24/01/2024,On-site Support,Database Management,Similar film financial risk rich reason property design official.,Team B,26.9,In Progress,Exist quality expert field still.,2,Yes,Read mention news food tree century.,Foreign scene western also reality.,,Traditional character yeah example.,Negative
f9a474df-9a9b-48d5-a598-3b60936e1e7b,4ac5fcf3-4a70-4c48-b7a8-37ae667ccc2a,Jamie Ray,Bryan LLC,03/01/2024,On-site Support,Database Management,Model foot leg near at Democrat race computer blood.,Team A,2.42,Resolved,Girl sound perform write read.,5,No,,,,Add exist those save score fight thing.,Neutral
a7d516c3-6171-48b2-b611-fe9003c850f6,6bcd3d3e-e623-47bf-93b0-f1188dd6dab1,Dr. Michael Murphy,"Davis, Patterson and Williams",08/02/2024,Remote Support,Database Management,Concern explain hear movement eye black then.,Team A,46.9,Pending,Human approach simple seat time. Glass per option although might continue.,5,No,Place other ability environmental.,Identify long person study reach.,Perhaps evening air treatment anything assume.,Discuss analysis the near hear.,Positive
88aaa07b-832f-43ad-b05c-a0c8e8ee5172,cd0a6cbc-9a18-4290-ab60-8042f5037fbf,Melissa Ferguson,"Mcdonald, Myers and King",22/07/2024,Remote Support,Application Support,Position write public reality both particular mouth citizen foot.,Team D,54.13,Pending,Detail purpose above list administration sing. Visit baby nearly fight behavior water blood.,2,No,,,Bank down finish.,Set require speak one health.,Negative
33a80bb3-1306-449e-a0c1-d41e4818170f,bbd06d94-0210-4934-9791-a123bf17d7f3,Natalie Burns,Hale PLC,13/08/2024,Maintenance,Database Management,Available laugh create should or plan degree indicate father.,Team D,64.42,Escalated,Sit financial buy type system lay. Sign for free thought.,3,Yes,Energy wife worker house.,Loss indicate friend level south nature.,,Plant agreement really our stay few.,Neutral
f8d8c7ae-9485-480d-9d90-b24aa85f51ef,a0168332-03f0-40e4-a8f6-54341d570a5b,Sarah Harris,"Brown, Mullins and Moore",20/07/2024,Remote Support,Networking,Place structure pick sign sure commercial live.,Team D,16.47,Resolved,Movie off smile continue political teach result break.,1,Yes,,Action bit defense then simple ready.,Many sound painting.,Quality five person hour individual special.,Neutral
d8d0ffed-34f9-4261-b9e6-e743df7e41cf,dc2cd1ca-2d92-42a4-9a6c-28c85ffcee27,John White,Olson-Oneal,30/06/2024,Remote Support,Cloud Services,Particularly inside technology suggest cut dinner agree event conference sort.,Team C,2.64,Escalated,Rich agency hold successful argue. Upon half kitchen decade current half.,5,No,,College boy threat between baby beat as.,,Set discuss all resource treatment wish paper.,Neutral
3e1d8d4d-b46f-41f7-bf97-a909514564c0,96e8abd1-cd16-440b-897c-c5f508d5bc56,James Nelson,Thomas PLC,17/03/2024,Maintenance,Cloud Services,Trouble federal yes miss minute wall message expect us similar.,Team B,5.7,Pending,Next herself subject decide.,1,Yes,,,Leave hair make election last realize.,Order because listen give ten.,Positive
e5433a55-2aef-4888-b220-ad4724476817,8016da84-5bae-460e-b4f5-15f331d2ece7,Dr. Samantha Harrison,"Collins, Sanchez and Brown",10/07/2024,Consulting,Cloud Services,Near what democratic our always today put recent western her.,Team C,15.24,Resolved,Point community treat. Their table old type care wide five.,1,Yes,,Son west toward measure require which.,Human whether cover child attention.,Once degree once what.,Negative
b60c9c93-cb03-4065-af1e-2685f5189c88,3c279640-6913-4560-ac56-4ba72ec90e64,Jeffrey Hester,Paul-Tate,10/02/2024,Maintenance,Cloud Services,Leave stuff age find court worker second section hotel.,Team D,61.51,Escalated,Somebody case one someone wife research.,1,No,,Far fill buy you nearly.,,Miss you wait woman.,Neutral
33901d46-421a-44f2-a409-c76c1d01908d,039f859a-8c92-41e4-95c8-dbbf661949a5,David Kennedy,"Wright, Rogers and Weber",25/03/2024,Maintenance,Networking,Ago whole affect major manager daughter her turn southern.,Team C,63.86,In Progress,Determine low notice resource some explain.,4,Yes,,Usually able step suddenly.,Watch candidate wear light tonight offer family.,Yourself coach memory situation dog.,Negative
f1cead0a-5fc4-490c-b7ea-6d9aaa2cd5e9,b988eda2-f6f1-473b-85ec-e7b1dda95438,Michelle Wiley,Rojas-Collins,02/07/2024,Maintenance,Application Support,Improve finish she center she much career natural late.,Team D,3.92,In Progress,Ground prove also common. Open laugh tonight radio skin Mrs.,1,No,,Cost leader memory camera avoid child marriage.,,Hospital behind thank recognize.,Negative
82082adf-6c4b-4af9-abfe-e42909cbeac4,73b76a80-c7b2-48e2-bbb8-4abce49c0935,Joseph Cline,Thomas-Dunn,30/01/2024,Maintenance,Security,Front everyone month enough enjoy account.,Team C,49.08,Pending,Simply pattern whole identify dinner.,4,No,Civil staff remain at.,New report first collection often hair.,,Amount crime total police race head that structure.,Negative
483490d0-88d6-4bb0-a711-87059fb63b54,bc1b4f50-dff8-47f0-96cc-6101b99c5685,Ashley Davidson,Manning-Wolfe,21/08/2024,Maintenance,Database Management,Rise six capital every forget.,Team A,22.01,Pending,Fact beautiful left.,1,Yes,,Base enough again move reflect owner country.,,Budget read indicate go arm help.,Positive
ef50c5f7-d152-4ccc-8558-2b1dc729ff9b,99f97475-4784-4ae6-ad89-dd2796d52470,Kayla Shaw,Adams Ltd,15/06/2024,Remote Support,Security,Begin national another movie magazine around suggest source majority.,Team C,62.98,Resolved,Now particular lead pick.,2,Yes,While production happen.,,,Politics medical should.,Negative
b663855d-9af6-4010-8f65-30b65310c8ec,34c2eb55-719a-4a31-a07f-10f66ae8c853,Walter Johnson,Watson-Stein,10/03/2024,Consulting,Database Management,Power game civil event doctor deal him.,Team D,50.56,In Progress,Nice discussion experience attention suddenly whatever against simple. Knowledge memory dream word south fly family.,4,Yes,,,Create environment along play lose play role.,Political take soldier bank type yourself.,Neutral
b49e90c9-e4f9-4b5a-bcef-9ad60f17f1f2,174ecaa1-3a0e-4dab-8151-a622a171b4e7,Anita Vaughan,Reed-Gomez,15/03/2024,On-site Support,Application Support,Before social production contain gun third think ten blue.,Team C,7.09,In Progress,Put attack remember how all.,3,No,,,,Prevent weight science to.,Positive
